sale_id,sale_date,store_id,product_id,units_demanded,units_sold,inventory_on_hand,units_ordered,unit_price,promotion_flag,stockout_flag,lead_time_days
93450,2024-11-13,1,136,35,35,93,37,57.69,0,0,2
93451,2024-11-13,1,22,31,31,35,39,11.96,0,0,10
93452,2024-11-13,7,150,26,23,23,37,66.66,0,1,3
93453,2024-11-13,1,76,11,7,7,16,64.5,0,1,10
93454,2024-11-13,2,103,12,12,31,21,11.34,0,0,4
93455,2024-11-13,3,149,82,82,123,113,17.7,1,0,7
93456,2024-11-13,10,14,39,32,32,28,5.88,0,1,10
93457,2024-11-13,6,5,26,26,45,32,12.3,0,0,7
93458,2024-11-13,1,77,8,8,17,12,164.05,0,0,2
93459,2024-11-13,19,116,47,34,34,33,15.55,0,1,10
93460,2024-11-13,6,4,24,24,33,30,13.19,0,0,4
93461,2024-11-13,1,100,17,17,22,18,92.14,0,0,2
93462,2024-11-13,10,140,22,22,34,31,63.63,0,0,3
93463,2024-11-13,9,81,8,8,11,8,164.72,0,0,2
93464,2024-11-13,8,27,15,15,16,12,526.9,0,0,2
93465,2024-11-13,15,7,30,30,34,26,8.88,0,0,7
93466,2024-11-13,16,75,34,32,32,31,54.26,0,1,10
93467,2024-11-13,6,44,10,10,11,14,650.26,0,0,5
93468,2024-11-13,5,48,10,10,13,14,694.43,0,0,7
93469,2024-11-13,20,6,43,43,58,43,7.0,0,0,10
93470,2024-11-13,10,4,22,16,16,29,13.19,0,1,3
93471,2024-11-13,7,98,13,13,17,17,97.17,0,0,3
93472,2024-11-13,5,53,37,37,77,51,33.74,0,0,2
93473,2024-11-13,17,145,45,32,32,41,27.82,0,1,5
93474,2024-11-13,14,49,17,17,19,21,315.6,0,0,10
93475,2024-11-13,4,84,9,9,9,5,227.42,0,0,10
93476,2024-11-13,6,98,22,22,26,25,82.59,1,0,3
93477,2024-11-13,7,127,72,72,78,90,9.51,0,0,7
93478,2024-11-13,12,18,47,47,49,46,2.25,0,0,3
93479,2024-11-13,17,108,22,22,27,17,19.01,0,0,7
93480,2024-11-13,13,38,7,7,13,10,384.28,0,0,3
93481,2024-11-13,11,129,29,16,16,34,33.7,0,1,5
93482,2024-11-13,10,27,14,14,32,17,447.86,1,0,2
93483,2024-11-13,4,117,10,10,19,11,42.25,0,0,4
93484,2024-11-13,9,140,19,19,52,25,63.63,0,0,2
93485,2024-11-13,6,18,62,62,63,66,2.25,0,0,3
93486,2024-11-13,10,52,14,14,25,25,62.95,0,0,7
93487,2024-11-13,19,11,73,63,63,68,2.04,0,1,4
93488,2024-11-13,10,5,19,19,36,20,12.3,0,0,7
93489,2024-11-13,14,19,36,36,58,44,5.11,0,0,10
93490,2024-11-13,19,109,26,26,28,26,33.6,0,0,5
93491,2024-11-13,6,88,7,7,24,13,171.73,0,0,7
93492,2024-11-13,9,88,6,6,8,7,171.73,0,0,2
93493,2024-11-13,16,125,11,11,17,22,50.01,0,0,2
93494,2024-11-13,15,103,19,19,23,20,11.34,0,0,5
93495,2024-11-13,2,56,11,11,19,16,83.55,0,0,10
93496,2024-11-13,12,84,8,8,8,6,227.42,0,0,10
93497,2024-11-13,18,55,48,48,104,54,14.57,0,0,10
93498,2024-11-13,4,112,19,19,24,17,47.29,1,0,3
93499,2024-11-13,1,79,16,16,30,19,36.69,0,0,7
93500,2024-11-13,14,24,30,30,32,28,13.34,0,0,2
93501,2024-11-13,3,85,7,7,22,11,151.89,0,0,2
93502,2024-11-13,2,44,5,5,13,10,650.26,0,0,3
93503,2024-11-13,5,80,45,28,28,42,21.56,1,1,7
93504,2024-11-13,2,86,18,15,15,15,24.83,0,1,2
93505,2024-11-13,9,103,28,28,28,22,11.34,0,0,4
93506,2024-11-13,2,33,16,13,13,11,237.21,0,1,4
93507,2024-11-13,9,120,14,14,22,14,38.37,0,0,3
93508,2024-11-13,2,129,20,20,33,28,33.7,0,0,2
93509,2024-11-13,17,137,39,39,46,32,44.92,0,0,10
93510,2024-11-13,7,137,49,48,48,50,44.92,0,1,4
93511,2024-11-13,15,64,24,24,32,25,41.66,0,0,3
93512,2024-11-13,3,18,78,78,81,72,2.25,0,0,10
93513,2024-11-13,5,104,17,17,24,18,36.93,0,0,7
93514,2024-11-13,8,62,31,25,25,20,51.82,0,1,3
93515,2024-11-13,11,14,23,23,28,23,5.88,0,0,7
93516,2024-11-13,12,36,14,14,17,11,649.85,0,0,10
93517,2024-11-13,5,73,43,42,42,40,33.95,0,1,4
93518,2024-11-13,20,29,17,17,36,18,283.71,0,0,2
93519,2024-11-13,10,50,8,8,17,10,742.68,0,0,3
93520,2024-11-13,14,27,11,11,18,18,526.9,0,0,10
93521,2024-11-13,18,49,36,22,22,32,268.26,1,1,7
93522,2024-11-13,13,85,8,6,6,7,151.89,0,1,5
93523,2024-11-13,8,99,21,21,22,21,57.28,1,0,4
93524,2024-11-13,2,105,17,17,24,18,10.96,0,0,10
93525,2024-11-13,1,23,35,35,52,27,14.31,0,0,7
93526,2024-11-13,1,112,27,27,36,24,47.29,1,0,3
93527,2024-11-13,3,127,81,81,101,84,9.51,0,0,7
93528,2024-11-13,19,50,22,18,18,13,742.68,0,1,7
93529,2024-11-13,16,95,19,18,18,18,77.7,0,1,3
93530,2024-11-13,7,52,33,30,30,31,62.95,0,1,4
93531,2024-11-13,19,96,8,8,21,17,104.9,0,0,4
93532,2024-11-13,4,33,12,12,13,15,237.21,0,0,3
93533,2024-11-13,2,133,22,22,26,19,56.26,0,0,10
93534,2024-11-13,10,71,21,17,17,26,66.28,0,1,5
93535,2024-11-13,11,107,10,10,21,25,11.36,0,0,3
93536,2024-11-13,7,93,10,10,14,13,232.25,0,0,10
93537,2024-11-13,15,19,16,16,41,27,5.11,0,0,7
93538,2024-11-13,9,97,15,15,22,17,57.18,1,0,3
93539,2024-11-13,8,22,26,26,26,24,11.96,0,0,10
93540,2024-11-13,13,79,6,6,8,14,36.69,0,0,5
93541,2024-11-13,8,117,12,12,14,13,42.25,0,0,2
93542,2024-11-13,1,115,14,14,26,21,27.13,0,0,4
93543,2024-11-13,16,106,11,11,20,18,48.25,0,0,3
93544,2024-11-13,10,111,18,18,29,24,15.84,0,0,7
93545,2024-11-13,19,141,46,46,78,54,35.9,0,0,5
93546,2024-11-13,14,95,13,13,20,15,77.7,0,0,4
93547,2024-11-13,12,59,18,18,41,28,42.3,0,0,5
93548,2024-11-13,20,98,16,16,25,14,97.17,0,0,2
93549,2024-11-13,1,54,23,23,44,30,68.86,0,0,3
93550,2024-11-13,1,56,36,36,49,48,71.02,1,0,3
93551,2024-11-13,6,78,13,13,19,16,74.01,0,0,10
93552,2024-11-13,12,12,30,30,41,29,5.42,0,0,4
93553,2024-11-13,14,8,37,37,69,39,10.84,0,0,5
93554,2024-11-13,9,115,16,16,24,18,27.13,0,0,4
93555,2024-11-13,4,115,21,12,12,17,27.13,0,1,2
93556,2024-11-13,12,72,27,27,27,26,52.32,0,0,5
93557,2024-11-13,14,37,11,11,30,18,534.01,0,0,5
93558,2024-11-13,17,143,25,25,32,30,46.86,0,0,10
93559,2024-11-13,7,122,15,15,32,24,48.66,0,0,10
93560,2024-11-13,8,125,17,16,16,14,50.01,0,1,3
93561,2024-11-13,11,114,10,10,16,12,32.89,0,0,10
93562,2024-11-13,14,80,22,22,36,23,25.36,0,0,4
93563,2024-11-13,11,71,27,27,28,30,56.34,1,0,4
93564,2024-11-13,5,35,13,12,12,21,469.45,0,1,10
93565,2024-11-13,6,39,13,13,40,21,450.25,1,0,10
93566,2024-11-13,10,106,22,17,17,16,48.25,0,1,5
93567,2024-11-13,15,42,14,14,24,13,129.34,0,0,7
93568,2024-11-13,15,102,12,12,19,12,58.96,0,0,10
93569,2024-11-13,15,104,9,9,17,11,36.93,0,0,4
93570,2024-11-13,2,91,4,1,1,7,218.18,0,1,3
93571,2024-11-13,17,104,19,19,21,17,36.93,0,0,5
93572,2024-11-14,13,51,31,31,74,31,37.26,1,0,4
93573,2024-11-14,15,106,16,16,16,10,48.25,0,0,2
93574,2024-11-14,5,112,5,5,26,21,55.64,0,0,4
93575,2024-11-14,9,82,7,7,16,11,118.83,0,0,5
93576,2024-11-14,2,82,8,8,8,6,118.83,0,0,3
93577,2024-11-14,15,68,33,33,34,34,42.9,1,0,4
93578,2024-11-14,20,34,30,21,21,27,123.2,0,1,5
93579,2024-11-14,8,65,29,25,25,28,46.58,0,1,4
93580,2024-11-14,7,18,58,58,97,55,2.25,0,0,3
93581,2024-11-14,16,85,8,8,13,12,151.89,0,0,2
93582,2024-11-14,2,57,16,13,13,18,86.86,0,1,2
93583,2024-11-14,14,148,33,33,80,63,28.51,0,0,3
93584,2024-11-14,17,9,21,21,23,20,11.76,0,0,10
93585,2024-11-14,6,27,19,13,13,16,526.9,0,1,5
93586,2024-11-14,5,36,19,19,19,22,552.37,1,0,2
93587,2024-11-14,12,91,7,4,4,8,218.18,0,1,10
93588,2024-11-14,20,21,30,30,43,34,12.61,0,0,2
93589,2024-11-14,18,87,11,9,9,12,226.25,0,1,10
93590,2024-11-14,19,99,18,18,21,21,67.39,0,0,4
93591,2024-11-14,12,27,3,3,18,14,526.9,0,0,2
93592,2024-11-14,3,15,40,40,67,56,4.59,0,0,2
93593,2024-11-14,7,30,11,11,24,16,478.98,0,0,4
93594,2024-11-14,15,98,5,5,9,9,97.17,0,0,7
93595,2024-11-14,1,87,12,7,7,9,226.25,0,1,10
93596,2024-11-14,17,23,21,21,29,18,14.31,0,0,5
93597,2024-11-14,4,27,8,8,20,17,447.86,1,0,3
93598,2024-11-14,8,74,32,23,23,29,31.16,0,1,10
93599,2024-11-14,6,20,33,29,29,28,14.31,0,1,5
93600,2024-11-14,9,89,11,11,14,6,222.77,0,0,4
93601,2024-11-14,19,13,32,32,56,42,8.6,0,0,2
93602,2024-11-14,9,115,13,13,19,17,27.13,0,0,7
93603,2024-11-14,1,50,8,8,9,13,742.68,0,0,10
93604,2024-11-14,7,55,54,54,105,54,14.57,0,0,10
93605,2024-11-14,1,23,37,37,39,38,14.31,0,0,4
93606,2024-11-14,7,37,19,17,17,17,534.01,0,1,10
93607,2024-11-14,5,49,23,20,20,20,315.6,0,1,7
93608,2024-11-14,3,95,10,10,17,17,77.7,0,0,3
93609,2024-11-14,2,100,13,0,0,10,92.14,0,1,5
93610,2024-11-14,9,35,12,12,16,12,469.45,0,0,7
93611,2024-11-14,9,74,34,34,38,33,31.16,0,0,5
93612,2024-11-14,16,106,35,35,40,28,41.01,1,0,10
93613,2024-11-14,2,141,29,29,54,23,35.9,0,0,5
93614,2024-11-14,6,73,25,25,26,47,33.95,0,0,5
93615,2024-11-14,12,69,21,21,26,24,80.47,0,0,10
93616,2024-11-14,5,92,15,15,21,9,222.13,0,0,5
93617,2024-11-14,18,17,29,29,34,35,13.94,0,0,3
93618,2024-11-14,13,123,21,21,39,20,14.33,0,0,10
93619,2024-11-14,7,38,14,14,24,19,384.28,0,0,10
93620,2024-11-14,3,98,14,14,27,16,97.17,0,0,3
93621,2024-11-14,15,72,18,18,23,20,52.32,0,0,2
93622,2024-11-14,4,2,28,28,34,20,7.19,0,0,3
93623,2024-11-14,20,137,23,23,60,54,44.92,0,0,10
93624,2024-11-14,14,11,96,96,152,127,1.73,1,0,2
93625,2024-11-14,13,147,43,38,38,43,44.03,1,1,5
93626,2024-11-14,19,50,19,18,18,12,742.68,0,1,2
93627,2024-11-14,11,31,7,7,12,8,512.26,0,0,10
93628,2024-11-14,8,133,32,32,41,26,56.26,0,0,10
93629,2024-11-14,16,62,33,33,34,31,51.82,0,0,5
93630,2024-11-14,18,141,44,44,80,60,35.9,0,0,3
93631,2024-11-14,20,78,11,11,17,15,74.01,0,0,4
93632,2024-11-14,5,148,52,28,28,54,28.51,0,1,4
93633,2024-11-14,5,45,36,36,39,45,59.46,0,0,3
93634,2024-11-14,12,131,33,33,79,48,23.13,0,0,7
93635,2024-11-14,8,33,17,16,16,15,237.21,0,1,5
93636,2024-11-14,10,76,9,6,6,15,64.5,0,1,2
93637,2024-11-14,15,134,30,27,27,29,40.11,0,1,10
93638,2024-11-14,7,81,9,9,19,14,164.72,0,0,4
93639,2024-11-14,11,54,31,26,26,32,58.53,1,1,5
93640,2024-11-14,9,101,22,22,23,18,24.31,0,0,3
93641,2024-11-14,7,122,19,19,19,18,48.66,0,0,5
93642,2024-11-14,6,122,12,12,17,23,48.66,0,0,7
93643,2024-11-14,7,129,39,39,63,53,33.7,0,0,2
93644,2024-11-14,7,70,30,30,65,51,32.8,0,0,5
93645,2024-11-14,11,20,9,9,26,16,14.31,0,0,3
93646,2024-11-14,13,34,15,15,37,21,104.72,1,0,5
93647,2024-11-14,13,47,13,12,12,14,149.72,0,1,7
93648,2024-11-14,5,22,31,21,21,40,11.96,0,1,7
93649,2024-11-14,1,143,38,38,59,45,46.86,0,0,10
93650,2024-11-14,10,73,45,34,34,49,28.86,1,1,7
93651,2024-11-14,9,25,36,25,25,37,11.97,1,1,5
93652,2024-11-14,17,26,20,20,25,34,150.37,1,0,3
93653,2024-11-14,3,45,43,43,46,49,59.46,0,0,10
93654,2024-11-14,12,76,13,13,15,15,64.5,0,0,4
93655,2024-11-14,16,122,13,13,26,22,48.66,0,0,10
93656,2024-11-14,9,20,15,15,31,20,14.31,0,0,5
93657,2024-11-14,5,32,15,15,24,16,690.52,0,0,5
93658,2024-11-14,15,129,27,15,15,35,33.7,0,1,4
93659,2024-11-14,1,19,40,40,55,49,5.11,0,0,4
93660,2024-11-14,7,8,51,49,49,46,9.21,1,1,5
93661,2024-11-14,14,78,15,13,13,15,74.01,0,1,7
93662,2024-11-14,1,137,41,41,57,56,44.92,0,0,5
93663,2024-11-14,5,114,22,22,23,21,32.89,0,0,4
93664,2024-11-14,4,31,11,11,16,10,512.26,0,0,5
93665,2024-11-14,8,92,4,4,8,9,222.13,0,0,2
93666,2024-11-14,14,23,22,22,46,39,14.31,0,0,3
93667,2024-11-14,2,13,27,22,22,23,8.6,0,1,4
93668,2024-11-14,18,70,38,38,43,36,32.8,0,0,7
93669,2024-11-14,6,133,31,31,67,48,56.26,0,0,4
93670,2024-11-14,2,58,21,21,35,35,15.48,0,0,3
93671,2024-11-14,18,150,26,26,26,34,66.66,0,0,3
93672,2024-11-14,15,46,9,9,10,8,775.82,0,0,2
93673,2024-11-14,17,43,11,11,24,14,214.85,0,0,7
93674,2024-11-14,19,21,21,21,48,32,12.61,0,0,5
93675,2024-11-14,15,24,19,19,25,15,13.34,0,0,5
93676,2024-11-14,1,48,22,22,28,18,590.27,1,0,3
93677,2024-11-14,8,138,29,29,49,37,45.98,0,0,4
93678,2024-11-14,2,17,18,18,27,18,13.94,0,0,5
93679,2024-11-14,11,72,16,16,36,24,52.32,0,0,3
93680,2024-11-14,19,88,12,12,13,12,171.73,0,0,3
93681,2024-11-14,19,144,39,14,14,45,52.24,0,1,5
93682,2024-11-14,19,112,15,15,25,23,55.64,0,0,5
93683,2024-11-14,3,9,44,9,9,43,11.76,0,1,5
93684,2024-11-14,17,105,34,34,35,26,10.96,0,0,2
93685,2024-11-14,16,16,30,30,37,39,9.01,0,0,3
93686,2024-11-14,10,107,32,21,21,31,11.36,0,1,2
93687,2024-11-14,17,22,22,22,32,24,11.96,0,0,2
93688,2024-11-14,18,2,26,26,45,47,7.19,0,0,10
93689,2024-11-14,2,43,16,13,13,15,214.85,0,1,2
93690,2024-11-14,13,139,26,26,26,31,34.46,0,0,5
93691,2024-11-14,10,6,22,22,35,35,7.0,0,0,2
93692,2024-11-14,9,95,6,6,15,14,77.7,0,0,7
93693,2024-11-14,20,85,9,9,22,11,151.89,0,0,4
93694,2024-11-14,11,116,20,20,24,21,15.55,0,0,7
93695,2024-11-14,3,87,13,10,10,11,226.25,0,1,7
93696,2024-11-14,19,5,35,31,31,40,12.3,0,1,7
93697,2024-11-14,12,142,24,24,49,49,25.19,0,0,2
93698,2024-11-14,20,82,18,11,11,15,118.83,0,1,2
93699,2024-11-14,20,33,16,16,34,20,237.21,0,0,2
93700,2024-11-14,14,40,21,21,32,22,334.04,0,0,4
93701,2024-11-14,20,38,21,21,21,17,384.28,0,0,3
93702,2024-11-14,19,9,36,36,59,41,11.76,0,0,2
93703,2024-11-14,1,110,27,23,23,21,44.57,0,1,2
93704,2024-11-14,2,125,18,18,30,18,42.51,1,0,4
93705,2024-11-14,16,150,35,35,39,46,66.66,0,0,7
93706,2024-11-14,17,108,25,25,52,30,16.16,1,0,2
93707,2024-11-14,12,95,9,9,17,13,77.7,0,0,5
93708,2024-11-14,2,127,39,39,57,46,9.51,0,0,5
93709,2024-11-15,10,139,29,20,20,31,34.46,0,1,10
93710,2024-11-15,6,12,58,56,56,53,5.42,0,1,4
93711,2024-11-15,13,113,10,10,12,9,51.64,0,0,10
93712,2024-11-15,3,73,39,39,49,42,33.95,0,0,7
93713,2024-11-15,20,28,15,15,24,34,316.34,1,0,7
93714,2024-11-15,14,73,38,38,70,49,33.95,0,0,5
93715,2024-11-15,15,115,8,8,18,13,27.13,0,0,4
93716,2024-11-15,13,117,16,16,28,16,35.91,1,0,7
93717,2024-11-15,1,11,86,86,148,130,1.73,1,0,10
93718,2024-11-15,19,59,37,37,44,36,42.3,0,0,3
93719,2024-11-15,1,6,55,55,62,76,5.95,1,0,7
93720,2024-11-15,17,108,24,24,30,20,19.01,0,0,5
93721,2024-11-15,12,37,16,13,13,13,534.01,0,1,4
93722,2024-11-15,13,95,5,5,16,10,77.7,0,0,5
93723,2024-11-15,17,6,33,33,34,27,7.0,0,0,2
93724,2024-11-15,6,17,37,37,45,39,13.94,0,0,5
93725,2024-11-15,8,117,4,4,20,15,42.25,0,0,7
93726,2024-11-15,20,44,24,24,28,26,552.72,1,0,3
93727,2024-11-15,18,57,27,27,43,32,86.86,0,0,7
93728,2024-11-15,11,39,8,8,13,8,529.7,0,0,5
93729,2024-11-15,10,103,28,28,33,21,11.34,0,0,4
93730,2024-11-15,7,18,81,81,120,73,2.25,0,0,2
93731,2024-11-15,9,89,11,9,9,7,222.77,0,1,7
93732,2024-11-15,1,85,14,9,9,14,151.89,0,1,5
93733,2024-11-15,13,66,25,25,53,37,10.75,0,0,5
93734,2024-11-15,9,11,43,43,81,57,2.04,0,0,10
93735,2024-11-15,19,68,23,23,39,41,50.47,0,0,3
93736,2024-11-15,13,82,10,10,15,10,101.01,1,0,7
93737,2024-11-15,14,94,12,12,13,13,203.53,0,0,4
93738,2024-11-15,14,82,17,17,23,13,118.83,0,0,2
93739,2024-11-15,4,30,8,7,7,9,478.98,0,1,5
93740,2024-11-15,14,13,32,32,47,35,8.6,0,0,7
93741,2024-11-15,16,15,67,63,63,88,3.9,1,1,5
93742,2024-11-15,3,93,14,14,22,14,197.41,1,0,3
93743,2024-11-15,2,145,31,29,29,35,27.82,0,1,7
93744,2024-11-15,2,91,4,4,4,6,218.18,0,0,7
93745,2024-11-15,11,100,6,6,12,8,92.14,0,0,7
93746,2024-11-15,9,115,13,13,26,19,27.13,0,0,4
93747,2024-11-15,2,19,37,37,44,28,5.11,0,0,7
93748,2024-11-15,14,90,9,9,19,12,191.13,0,0,10
93749,2024-11-15,7,127,72,72,78,101,9.51,0,0,3
93750,2024-11-15,16,99,17,17,33,20,67.39,0,0,5
93751,2024-11-15,11,30,7,7,12,8,478.98,0,0,10
93752,2024-11-15,6,43,19,19,26,27,214.85,0,0,4
93753,2024-11-15,7,73,38,38,57,38,33.95,0,0,10
93754,2024-11-15,5,139,59,59,64,54,34.46,0,0,4
93755,2024-11-15,5,68,26,26,39,32,50.47,0,0,2
93756,2024-11-15,7,10,59,59,69,46,3.45,0,0,10
93757,2024-11-15,18,55,58,49,49,64,14.57,0,1,2
93758,2024-11-15,13,103,20,20,31,21,11.34,0,0,7
93759,2024-11-15,12,136,23,23,39,27,57.69,0,0,3
93760,2024-11-15,17,138,27,27,38,36,45.98,0,0,4
93761,2024-11-15,16,17,41,41,41,48,11.85,1,0,2
93762,2024-11-15,19,138,32,29,29,36,45.98,0,1,3
93763,2024-11-15,17,27,17,17,19,14,526.9,0,0,7
93764,2024-11-15,12,59,35,35,61,38,35.95,1,0,5
93765,2024-11-15,20,69,18,18,30,31,80.47,0,0,10
93766,2024-11-15,17,4,13,13,33,24,13.19,0,0,2
93767,2024-11-15,11,65,17,17,38,22,46.58,0,0,5
93768,2024-11-15,15,113,8,8,16,9,51.64,0,0,2
93769,2024-11-15,11,101,13,11,11,13,24.31,0,1,3
93770,2024-11-15,10,121,12,12,27,17,29.32,0,0,3
93771,2024-11-15,17,30,9,9,12,11,478.98,0,0,3
93772,2024-11-15,14,47,23,23,28,28,149.72,0,0,5
93773,2024-11-15,5,28,7,7,26,22,372.16,0,0,2
93774,2024-11-15,12,98,11,11,13,12,97.17,0,0,5
93775,2024-11-15,3,101,25,25,28,24,24.31,0,0,10
93776,2024-11-15,7,36,14,14,18,18,649.85,0,0,3
93777,2024-11-15,9,120,16,11,11,16,38.37,0,1,4
93778,2024-11-15,4,100,9,7,7,8,92.14,0,1,7
93779,2024-11-15,8,85,3,3,9,9,151.89,0,0,3
93780,2024-11-15,17,40,19,10,10,12,334.04,0,1,10
93781,2024-11-15,3,53,25,25,53,37,33.74,0,0,7
93782,2024-11-15,2,86,15,15,18,13,24.83,0,0,4
93783,2024-11-15,20,72,39,38,38,42,52.32,0,1,2
93784,2024-11-15,17,53,18,18,26,25,33.74,0,0,4
93785,2024-11-15,8,98,10,10,11,11,97.17,0,0,5
93786,2024-11-15,18,133,45,45,70,37,56.26,0,0,3
93787,2024-11-15,15,24,16,12,12,20,13.34,0,1,7
93788,2024-11-15,9,37,8,8,16,12,534.01,0,0,3
93789,2024-11-15,11,28,8,8,15,9,372.16,0,0,4
93790,2024-11-15,1,44,16,16,19,19,650.26,0,0,4
93791,2024-11-15,6,119,26,21,21,27,21.71,0,1,7
93792,2024-11-15,3,116,26,26,34,38,15.55,0,0,4
93793,2024-11-15,11,144,17,17,28,26,52.24,0,0,7
93794,2024-11-15,6,41,13,13,33,22,213.95,0,0,2
93795,2024-11-15,13,121,12,12,17,14,29.32,0,0,3
93796,2024-11-15,7,84,7,7,16,11,227.42,0,0,2
93797,2024-11-15,16,145,48,23,23,53,27.82,0,1,7
93798,2024-11-15,7,140,36,36,50,43,63.63,0,0,2
93799,2024-11-15,7,43,17,17,26,21,214.85,0,0,4
93800,2024-11-15,2,20,22,22,34,26,12.16,1,0,7
93801,2024-11-15,20,139,54,54,56,47,34.46,0,0,2
93802,2024-11-15,16,97,20,20,24,18,67.27,0,0,7
93803,2024-11-15,15,107,23,23,26,16,11.36,0,0,7
93804,2024-11-15,6,79,26,26,35,23,36.69,0,0,2
93805,2024-11-15,11,47,14,14,27,19,149.72,0,0,10
93806,2024-11-15,7,4,19,19,24,37,13.19,0,0,2
93807,2024-11-15,4,122,14,14,21,12,48.66,0,0,2
93808,2024-11-15,2,129,19,19,32,24,33.7,0,0,2
93809,2024-11-15,18,14,37,37,69,37,5.88,0,0,3
93810,2024-11-15,6,74,27,27,45,42,31.16,0,0,2
93811,2024-11-15,19,28,15,15,38,21,372.16,0,0,3
93812,2024-11-15,20,24,32,32,35,32,13.34,0,0,7
93813,2024-11-15,8,146,38,38,48,47,17.35,0,0,7
93814,2024-11-15,3,67,28,28,38,31,89.69,0,0,3
93815,2024-11-15,4,137,27,25,25,30,44.92,0,1,3
93816,2024-11-15,15,127,44,41,41,48,9.51,0,1,7
93817,2024-11-15,11,116,18,15,15,16,15.55,0,1,2
93818,2024-11-15,3,39,11,11,20,14,529.7,0,0,4
93819,2024-11-15,2,141,18,18,23,34,35.9,0,0,4
93820,2024-11-15,6,107,30,29,29,41,11.36,0,1,7
93821,2024-11-15,5,100,13,13,21,15,92.14,0,0,7
93822,2024-11-15,7,56,18,17,17,29,83.55,0,1,4
93823,2024-11-15,5,141,44,44,45,49,35.9,0,0,3
93824,2024-11-15,18,74,33,33,47,35,31.16,0,0,5
93825,2024-11-15,6,113,16,16,30,23,51.64,0,0,5
93826,2024-11-15,19,27,13,13,20,16,526.9,0,0,4
93827,2024-11-15,11,74,16,16,32,26,31.16,0,0,4
93828,2024-11-15,19,85,12,12,13,13,151.89,0,0,2
93829,2024-11-15,5,50,19,19,36,23,631.28,1,0,5
93830,2024-11-15,12,115,15,15,18,22,27.13,0,0,2
93831,2024-11-15,17,11,44,44,48,40,2.04,0,0,7
93832,2024-11-15,11,75,17,17,17,18,54.26,0,0,10
93833,2024-11-15,17,127,63,63,88,55,9.51,0,0,10
93834,2024-11-15,14,97,7,7,22,18,67.27,0,0,3
93835,2024-11-15,7,76,17,17,18,20,64.5,0,0,7
93836,2024-11-15,10,148,38,21,21,37,28.51,0,1,3
93837,2024-11-15,4,39,14,9,9,17,450.25,1,1,3
93838,2024-11-15,4,11,40,40,44,43,2.04,0,0,7
93839,2024-11-15,3,70,42,42,54,52,32.8,0,0,5
93840,2024-11-15,2,109,11,11,16,11,33.6,0,0,7
93841,2024-11-15,17,85,5,5,10,10,151.89,0,0,4
93842,2024-11-15,5,72,41,41,56,37,52.32,0,0,7
93843,2024-11-15,9,143,36,32,32,35,46.86,0,1,4
93844,2024-11-15,3,11,74,74,112,79,2.04,0,0,5
93845,2024-11-15,8,100,13,10,10,11,92.14,0,1,10
93846,2024-11-16,4,53,22,22,33,35,33.74,0,0,10
93847,2024-11-16,5,120,25,25,25,32,38.37,0,0,7
93848,2024-11-16,20,1,78,36,36,53,5.42,0,1,3
93849,2024-11-16,12,8,26,26,34,34,10.84,0,0,5
93850,2024-11-16,7,7,60,60,67,76,7.55,1,0,2
93851,2024-11-16,15,9,23,23,23,26,11.76,0,0,7
93852,2024-11-16,1,10,72,72,84,61,3.45,0,0,3
93853,2024-11-16,15,10,36,36,37,49,3.45,0,0,2
93854,2024-11-16,19,87,12,12,19,13,226.25,0,0,5
93855,2024-11-16,9,142,49,32,32,54,25.19,0,1,7
93856,2024-11-16,11,65,25,25,33,26,46.58,0,0,5
93857,2024-11-16,18,103,44,44,61,44,11.34,0,0,4
93858,2024-11-16,11,127,58,58,65,73,9.51,0,0,10
93859,2024-11-16,17,27,22,16,16,18,526.9,0,1,7
93860,2024-11-16,2,18,76,58,58,70,1.91,1,1,3
93861,2024-11-16,15,96,9,9,11,12,104.9,0,0,7
93862,2024-11-16,16,99,16,15,15,18,67.39,0,1,7
93863,2024-11-16,2,150,32,32,51,51,56.66,1,0,10
93864,2024-11-16,11,107,30,30,46,22,11.36,0,0,4
93865,2024-11-16,14,34,34,34,63,37,123.2,0,0,3
93866,2024-11-16,12,129,46,40,40,57,33.7,0,1,7
93867,2024-11-16,17,57,42,42,51,48,73.83,1,0,5
93868,2024-11-16,13,134,33,30,30,28,40.11,0,1,7
93869,2024-11-16,4,44,13,9,9,12,650.26,0,1,10
93870,2024-11-16,2,52,23,23,27,25,62.95,0,0,7
93871,2024-11-16,11,44,12,12,14,10,650.26,0,0,7
93872,2024-11-16,14,58,77,71,71,79,15.48,0,1,2
93873,2024-11-16,14,65,51,44,44,38,46.58,0,1,10
93874,2024-11-16,9,109,19,19,41,19,33.6,0,0,2
93875,2024-11-16,8,88,6,6,13,12,171.73,0,0,2
93876,2024-11-16,14,10,60,60,105,78,3.45,0,0,10
93877,2024-11-16,10,29,16,16,21,20,283.71,0,0,10
93878,2024-11-16,2,98,8,8,15,9,97.17,0,0,2
93879,2024-11-16,7,123,43,43,82,40,14.33,0,0,7
93880,2024-11-16,18,25,64,64,79,56,11.97,1,0,3
93881,2024-11-16,19,101,32,32,54,40,24.31,0,0,4
93882,2024-11-16,11,30,14,14,16,14,478.98,0,0,3
93883,2024-11-16,3,40,16,16,25,30,334.04,0,0,10
93884,2024-11-16,17,84,11,11,11,10,227.42,0,0,3
